rating,title,text,date,country
1,Never knocks or rings the doorbell and…,Never knocks or rings the doorbell and just leaves the doortag since its easier than doing either of those options and having to wait for the customer to answer.,"Oct 15, 2024",US
1,Never use FedEx,"Never use FedEx!  Appalling and deceitful service that fails to meet its advertised claims.  They should add “ly Bad” to the end of their advertised strapline “Promise: ‘I will make every FedEx experience outstanding”. Incredibly difficult to get hold of the representatives who can actually help customers.   Courier lied about trying to deliver.   Twice this month, we have had extremely important documents sent from the USA which needed to arrive ‘next day’  after being sent.   On both occasions, the documents sent were required to complete an important and very time sensitive transaction.     On both occasions we received notification from FedEx that delivery had been attempted but no recipient was present. This was a lie since the property is never left empty and the recipients were watching and listening out for the courier.  On the second occasion - today - ,the recipient posted notes on every single door explaining that the recipient was present and if no one answered the door (highly unlikely) to please call various numbers. At no point were FedEx able to provide evidence that courier had actually been present.  Subsequently,  after lying about attempted deliveries, FedEx then delayed delivery until the following day which would’ve meant that the documents would not have been available for the scheduled meeting with lawyers. On the last occasion, the only way that we could get hold of the documents in time for the meeting the following day,  was to send one of the recipients, an 89 year-old man,  on a 1 1/2 hour round trip journey to the depot.   This  particular delivery (sent fromNew York on a Friday) had been scheduled for delivery on Monday between 8.20am and 12.20am and the document was recorded as being returned to the depot (40 minutes away) at 11 am.   However, we didn’t get notified of this and nor was it on the tracking system until I spoke to a call handler at 15.00 that same day.  It was very difficult to get hold of anyone in person.   When we did,  there was complete refusal to deliver the documents on the scheduled day.   There was also confusion about how late the depot was open .   To add insult to injury , just after this 89 year old man had completed the 1 hour 20 minute round trip to the depot,  I finally received notification that the ‘parcel had been delivered’.   A disgraceful,  uncaring, insensitive performance.  A  Cclassic example of an organisation putting their corporate profits above the needs and concerns of the people who use their service.","Oct 15, 2024",GB
1,Worse driver I have ever seen,"Worse driver I have ever seen, he has been in the same area for 5 plus hours and still isn’t here yet I have work and I can’t have my things sitting outside all night. There is no way I have to deal with this right now if I could give a 0 star I would. Nigel is THE WORSE DRIVER EVER FIRE HIM HE CLEARLY ISNT DOING HIS JOB","Oct 14, 2024",US
1,they sent my parcel to the wrong adress…,they sent my parcel to the wrong adress and then the owner of the property stole the item i had paid for. worst service ever,"Oct 14, 2024",GB
5,The Person that came over to help me…,"The Person that came over to help me regarding my last visit was very kind, nice and very helpful and I did not have to wait that long to get what I was there for done.  I am very appreciative of that very much as well!!","Oct 14, 2024",US
1,Actually I ordered a package,"Actually I ordered a package , it shown delivered but it was wrongly delivered to the wrong place . It clearly said my address, then how can they delivered to the some other place . Very very disappointing experience, I am very disappointed with this service and fedx company .","Oct 14, 2024",CA
1,Fed Ex are crooks,"Fed Ex are crooks. I send a pokemon card that I already own and was previously graded by PSA back to them to review as they labelled the card incorrectly. PSA have simply reviewed and corrected this and returns to me, they completed the form correctly as no taxes or duties due on the item as customer return. Fed Ex are now trying to bully me into paying VAT that is not due and just ignoring my emails to them. Do not use this awful delivery company as they will try to steal from you with lies.","Oct 14, 2024",GB
1,Awful!!,If there is minus infinity it is exactly for this (sorry) sh**ty service that had to deliver the document on October 10 but we picked it up on October 14. This created a lot of mess and extended bureaucratic issues.  The worst one could not even imagine!!,"Updated Oct 14, 2024",IT
1,Absolutely SHOCKING!!,"Absolutely SHOCKING!!! How can a company of this size be so bad and still exist?!I called several times to ask a very simple, basic question which they should've had a straight answer to. First time they said someone would get back to me. Nada, of course. 2nd 3rd time exactly the same. Never been called to this day. I never write reviews, but FEDEX are soooo bad, I wouldn't want people to be let down. Just AVOID!!","Oct 14, 2024",GB
1,Paid twice by accident,"Paid twice by accident, reported the incident and provided the information required, still no response after sending them an email for 2 months weekly. I really don't understand how these companies can turn a profit..","Oct 14, 2024",NL
1,Fed ex,Fed ex - Fed Up!,"Oct 14, 2024",US
1,Very bad service.my delivery date is…,Very bad service.my delivery date is 11.oct after they send me notification delivery coming.but 3 days complete no delivery,"Oct 14, 2024",CA
1,Will never use FedEx if I have a…,Will never use FedEx if I have a choice. No customer service. Should get zero stars if possible,"Oct 13, 2024",US
